91 93 63 127
91 23 1707 1771
91 60 1118 1182
91 97 826 890
91 69 300 364
92 95 1519 1583
92 68 944 1008
92 87 2095 2159
92 58 1999 2063
92 99 314 378
92 93 1077 1141
92 47 13 77
92 61 2004 2068
92 26 77 141
92 77 333 397
92 50 2071 2135
92 199 1506 1570
92 59 1251 1315
92 71 1223 1287
92 96 27 91
92 4 2149 2213
92 94 1322 1386
92 56 175 239
93 97 491 555
93 7 1272 1336
93 92 836 900
93 42 316 380
93 94 862 926
93 76 1408 1472
93 73 1739 1803
93 20 1788 1852
93 27 957 1021
93 74 371 435
93 81 968 1032
93 95 1029 1093
93 67 1366 1430
93 51 961 1025
93 59 1459 1523
93 40 1240 1304
94 96 1764 1828
94 99 1894 1958
94 98 338 402
94 29 800 864
94 22 1761 1825
94 199 42 106
94 79 389 453
94 32 2144 2208
94 95 274 338
94 90 1863 1927
95 4 597 661
95 96 543 607
95 27 1341 1405
95 23 1957 2021
95 99 2165 2229
95 90 484 548
95 12 2184 2248
95 13 541 605
95 2 1505 1569
95 22 2077 2141
95 73 1073 1137
95 97 260 324
95 98 1523 1587
95 67 826 890
96 97 130 194
96 55 314 378
96 98 1224 1288
96 78 1868 1932
96 30 2085 2149
96 25 1001 1065
96 199 1764 1828
96 99 84 148
96 47 1021 1085
96 49 2169 2233
96 12 1766 1830
97 2 1256 1320
97 86 1631 1695
97 81 765 829
97 1 624 688
97 98 1367 1431
97 74 1692 1756
97 99 1516 1580
97 15 1674 1738
97 9 345 409
97 59 2099 2163
97 199 1516 1580
97 95 544 608
97 71 1284 1348
98 0 2056 2120
98 69 1158 1222
98 199 1362 1426
98 99 1000 1064
98 27 964 1028
98 65 627 691
98 55 1280 1344
98 78 1117 1181
98 16 620 684
99 1 954 1018
99 199 514 578
99 77 1797 1861
99 24 1182 1246
99 68 338 402
99 8 1880 1944
99 94 1878 1942
99 62 50 114
99 78 229 293
99 67 341 405
99 4 1545 1609
99 83 1629 1693
99 82 372 436
199 16 1921 1985
199 29 906 970
199 42 2197 2261
199 74 1241 1305
199 90 413 477
199 43 1075 1139
199 24 1265 1329
199 32 1599 1663
199 38 1104 1168
199 11 737 801
199 60 1354 1418
199 22 2177 2241
